experiment_setting_keys,experiment_setting_values,round,room,batch,timestamp,title,tree_tag,player_uuids,player_types,avatar_shapes,avatar_colors,adjacency_matrix,idnum_label_map,perspective_of_player,final_node,tree_status,players_abdicated,durations,cumulative_payoffs_tree,cumulative_payoffs_experiment,choice_type_,choice_type_A,choice_type_B,choice_type_BA,choice_type_BB,choice_type_BBA,choice_type_BBB,probability_,probability_A,probability_B,probability_BA,probability_BB,probability_BBA,probability_BBB,positionxy_,positionxy_A,positionxy_B,positionxy_BA,positionxy_BB,positionxy_BBA,positionxy_BBB,info_set_,info_set_A,info_set_B,info_set_BA,info_set_BB,info_set_BBA,info_set_BBB,time_,time_A,time_B,time_BA,time_BB,time_BBA,time_BBB,beliefs_,beliefs_A,beliefs_B,beliefs_BA,beliefs_BB,beliefs_BBA,beliefs_BBB,options_,options_A,options_B,options_BA,options_BB,options_BBA,options_BBB,payoffs__p0,payoffs__p1,payoffs_A_p0,payoffs_A_p1,payoffs_B_p0,payoffs_B_p1,payoffs_BA_p0,payoffs_BA_p1,payoffs_BB_p0,payoffs_BB_p1,payoffs_BBA_p0,payoffs_BBA_p1,payoffs_BBB_p0,payoffs_BBB_p1,choice__p0,choice__p1,choice_A_p0,choice_A_p1,choice_B_p0,choice_B_p1,choice_BA_p0,choice_BA_p1,choice_BB_p0,choice_BB_p1,choice_BBA_p0,choice_BBA_p1,choice_BBB_p0,choice_BBB_p1,prediction__p0,prediction__p1,prediction_A_p0,prediction_A_p1,prediction_B_p0,prediction_B_p1,prediction_BA_p0,prediction_BA_p1,prediction_BB_p0,prediction_BB_p1,prediction_BBA_p0,prediction_BBA_p1,prediction_BBB_p0,prediction_BBB_p1,choice_data__p0,choice_data__p1,choice_data_A_p0,choice_data_A_p1,choice_data_B_p0,choice_data_B_p1,choice_data_BA_p0,choice_data_BA_p1,choice_data_BB_p0,choice_data_BB_p1,choice_data_BBA_p0,choice_data_BBA_p1,choice_data_BBB_p0,choice_data_BBB_p1,prediction_data__p0,prediction_data__p1,prediction_data_A_p0,prediction_data_A_p1,prediction_data_B_p0,prediction_data_B_p1,prediction_data_BA_p0,prediction_data_BA_p1,prediction_data_BB_p0,prediction_data_BB_p1,prediction_data_BBA_p0,prediction_data_BBA_p1,prediction_data_BBB_p0,prediction_data_BBB_p1
,,9,0,69,1713284815,ToM+MSMS-3412-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,1,after,"[False, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[0, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,1,4,2,1,A,,,,,,,,,,,,,,,B,,,,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 15.399, 'rtimeup': 15.399}",,,,,,,,,,,,,,,"{'rtype': 'd', 'rtimedn': 4.893, 'rtimeup': 5.309}",,,,,,,,,,,,
,,9,1,69,1713284818,ToM+MSMS-3412-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 182, 'min': 182, 'avg': 174.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(152, 160)","(152, 164)","(164, 172)","(164, 174)","(174, 182)","(174, 182)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,1,4,2,1,B,,,,,BA,,,,,,,,,,B,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 152.619, 'rtimeup': 152.619}",,,,,"{'rtype': 'a', 'rtimedn': 8.278, 'rtimeup': 9.199}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 7.274, 'rtimeup': 7.333}",,,"{'rtype': 'select-node', 'rtimedn': 152.702, 'rtimeup': 152.702}",,,,,,,,,
,,9,2,69,1713284811,ToM+MSMS-3412-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 45, 'min': 45, 'avg': 37.0, 'root': 17}","[0, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(15, 23)","(15, 27)","(27, 35)","(27, 37)","(37, 45)","(37, 45)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,1,4,2,1,B,,,,,BA,,,,,,,,,,B,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 14.076, 'rtimeup': 14.076}",,,,,"{'rtype': 'd', 'rtimedn': 3.854, 'rtimeup': 6.367}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 0.132, 'rtimeup': 3.095}",,,"{'rtype': 'select-node', 'rtimedn': 14.149, 'rtimeup': 14.149}",,,,,,,,,
,,9,3,69,1713284816,ToM+MSMS-3412-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 43, 'min': 43, 'avg': 35.0, 'root': 17}","[0, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(13, 21)","(13, 25)","(25, 33)","(25, 35)","(35, 43)","(35, 43)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,3,0,0,4,2,0,0,1,4,2,1,B,,,,,BA,,,,,,,,,,B,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 12.919, 'rtimeup': 12.919}",,,,,"{'rtype': 'a', 'rtimedn': 6.041, 'rtimeup': 7.468}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 3.945, 'rtimeup': 6.588}",,,"{'rtype': 'select-node', 'rtimedn': 13.328, 'rtimeup': 13.328}",,,,,,,,,
,,10,0,69,1713284826,ToM+SMSM-2134-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[0, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,1,2,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 16.348, 'rtimeup': 16.348}",,,,,"{'rtype': 'a', 'rtimedn': 4.104, 'rtimeup': 4.195}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 7.893, 'rtimeup': 8.011}",,,"{'rtype': 'select-node', 'rtimedn': 16.508, 'rtimeup': 16.508}",,,,,,,,,
,,10,1,69,1713284825,ToM+SMSM-2134-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 183, 'min': 183, 'avg': 175.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(153, 161)","(153, 165)","(165, 173)","(165, 175)","(175, 183)","(175, 183)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,1,2,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 153.318, 'rtimeup': 153.318}",,,,,"{'rtype': 'a', 'rtimedn': 2.607, 'rtimeup': 3.387}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 7.394, 'rtimeup': 8.326}",,,"{'rtype': 'select-node', 'rtimedn': 153.42, 'rtimeup': 153.42}",,,,,,,,,
,,10,2,69,1713284824,ToM+SMSM-2134-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 46, 'min': 46, 'avg': 38.0, 'root': 17}","[0, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(16, 24)","(16, 28)","(28, 36)","(28, 38)","(38, 46)","(38, 46)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,1,2,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 15.339, 'rtimeup': 15.339}",,,,,"{'rtype': 'a', 'rtimedn': 0.302, 'rtimeup': 1.356}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 1.858, 'rtimeup': 2.651}",,,"{'rtype': 'select-node', 'rtimedn': 15.454, 'rtimeup': 15.454}",,,,,,,,,
,,10,3,69,1713284826,ToM+SMSM-2134-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 45, 'min': 45, 'avg': 37.0, 'root': 17}","[0, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(15, 23)","(15, 27)","(27, 35)","(27, 37)","(37, 45)","(37, 45)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,1,2,0,0,3,4,4,1,B,,,,,BA,,,,,,,,,,A,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 14.248, 'rtimeup': 14.248}",,,,,"{'rtype': 'd', 'rtimedn': 5.231, 'rtimeup': 7.805}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 6.208, 'rtimeup': 7.019}",,,"{'rtype': 'select-node', 'rtimedn': 14.388, 'rtimeup': 14.388}",,,,,,,,,
,,11,0,69,1713284834,ToM+MSMM-2314-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[-10, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,3,2,0,0,1,4,4,1,B,,,,,BA,,,,,,,,,,B,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 17.111, 'rtimeup': 17.111}",,,,,"{'rtype': 'a', 'rtimedn': 11.646, 'rtimeup': 11.819}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 8.142, 'rtimeup': 8.399}",,,"{'rtype': 'select-node', 'rtimedn': 17.271, 'rtimeup': 17.271}",,,,,,,,,
,,11,1,69,1713284833,ToM+MSMM-2314-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[True, False]","{'max': 184, 'min': 184, 'avg': 176.0, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(154, 162)","(154, 166)","(166, 174)","(166, 176)","(176, 184)","(176, 184)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,3,2,0,0,1,4,4,1,B,,,,,BA,,,,,,,,,,B,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 154.075, 'rtimeup': 154.075}",,,,,"{'rtype': 'd', 'rtimedn': 5.976, 'rtimeup': 6.447}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 4.512, 'rtimeup': 5.357}",,,"{'rtype': 'select-node', 'rtimedn': 154.269, 'rtimeup': 154.269}",,,,,,,,,
,,11,2,69,1713284834,ToM+MSMM-2314-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['afe664b7-f15c-4992-bb02-06b17d98cd76', '51824b55-d585-41fa-b08b-67765129b7ad']","['participant', 'robot']","['dodecagon', 'flower']","['hsla(258, 93%, 40%, 1.0)', 'hsla(299, 70%, 55%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[0, 0]","[86, 99]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,3,2,0,0,1,4,4,1,B,,,,,BA,,,,,,,,,,B,,,BA,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 16.263, 'rtimeup': 16.263}",,,,,"{'rtype': 'd', 'rtimedn': 6.676, 'rtimeup': 7.194}",,,,,,,,,,"{'rtype': 'd', 'rtimedn': 15.015, 'rtimeup': 16.047}",,,"{'rtype': 'select-node', 'rtimedn': 16.443, 'rtimeup': 16.443}",,,,,,,,,
,,11,3,69,1713284839,ToM+MSMM-2314-3241,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['2ad4121c-f949-4ff9-a858-57b6264a889e', '4fe34122-d86e-48dc-b25b-9493d71ad9a5']","['participant', 'robot']","['circle', 'dodecagon']","['hsla(139, 81%, 47%, 1.0)', 'hsla(174, 94%, 52%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,3,after,"[False, False]","{'max': 46, 'min': 46, 'avg': 38.0, 'root': 17}","[0, 0]","[86, 102]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(16, 24)","(16, 28)","(28, 36)","(28, 38)","(38, 46)","(38, 46)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,2,3,0,0,3,2,0,0,1,4,4,1,B,,,,,BA,,,,,,,,,,B,,,BB,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 15.101, 'rtimeup': 15.101}",,,,,"{'rtype': 'a', 'rtimedn': 3.529, 'rtimeup': 3.669}",,,,,,,,,,"{'rtype': 'a', 'rtimedn': 4.642, 'rtimeup': 6.228}",,,"{'rtype': 'select-node', 'rtimedn': 15.618, 'rtimeup': 15.618}",,,,,,,,,
,,12,0,69,1713284846,ToM+SSSM-3421-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['b1d06e06-f498-4e22-8912-fe652a889d73', '6b074080-5fb1-496c-b406-3a1263d486e9']","['participant', 'robot']","['arrow-head', 'teardrop']","['hsla(219, 62%, 55%, 1.0)', 'hsla(231, 58%, 43%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,1,after,"[True, False]","{'max': 47, 'min': 47, 'avg': 39.0, 'root': 17}","[-10, 0]","[83, 81]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(17, 25)","(17, 29)","(29, 37)","(29, 39)","(39, 47)","(39, 47)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,2,0,0,4,3,0,0,2,4,1,1,A,,,,,,,,,,,,,,,A,,,,,,,,,,,,,"{'rtype': 'select-node', 'rtimedn': 18.47, 'rtimeup': 18.47}",,,,,,,,,,,,,,,"{'rtype': 'd', 'rtimedn': 6.389, 'rtimeup': 6.699}",,,,,,,,,,,,
,,12,1,69,1713284853,ToM+SSSM-3421-2341,TREE-1.2-0.0-0.1-2.0-2.2-4.0-4.0,"['caa154f0-e670-4260-b041-878c29f05d5d', '478d14b5-f478-4a7c-94cf-e2e83ef03647']","['participant', 'robot']","['round-square', 'flower']","['hsla(186, 86%, 60%, 1.0)', 'hsla(246, 77%, 41%, 1.0)']","[[1, 1], [1, 1]]","{0: '', 1: 'A', 2: 'B', 3: 'BA', 4: 'BB', 5: 'BBA', 6: 'BBB'}",,5,after,"[True, False]","{'max': 174, 'min': 174, 'avg': 168.75, 'root': 17}","[-10, 0]","[85, 88]",sequential,chance,sequential,chance,sequential,chance,chance,"[1.0, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.5, 1.0]","[0.375, 0.666667]","[0.625, 0.666667]","[0.5625, 0.333333]","[0.6875, 0.333333]","[0.65625, 0.0]","[0.71875, 0.0]",[[0]],[[1]],[[2]],[[3]],[[4]],[[5]],[[6]],"(0, 17)","(155, 163)","(155, 167)","(156, 164)","(156, 166)","(166, 174)","(166, 174)",{},{},{},{},{},{},{},"['A', 'B']",[],"['BA', 'BB']",[],"['BBA', 'BBB']",[],[],0,0,3,2,0,0,4,3,0,0,2,4,1,1,B,,,,,BB,,,BBA,,,,,,,A,,,BA,,,,,BBA,,,,,"{'rtype': 'select-node', 'rtimedn': 155.316, 'rtimeup': 155.316}",,,,,"{'rtype': 'd', 'rtimedn': 3.751, 'rtimeup': 7.214}",,,"{'rtype': 'select-node', 'rtimedn': 156.237, 'rtimeup': 156.237}",,,,,,,"{'rtype': 'a', 'rtimedn': 0.285, 'rtimeup': 2.597}",,,"{'rtype': 'select-node', 'rtimedn': 155.487, 'rtimeup': 155.487}",,,,,"{'rtype': 'a', 'rtimedn': 1.056, 'rtimeup': 3.443}",,,,
